id,title,genero,popularity
48615,Malta Story, Drama ,0.64
48617,The Land Before Time XII: The Great Day of the Flyers, Animation   Drama ,2.83
48620,Payment on Demand, Action   Drama ,0.8
48623,Storm Warning, Romance   Drama ,0.86
48627,The Substitute 4: Failure Is Not an Option, Comedy   Family ,1.51
48635,Nas: Time Is Illmatic, Comedy   Music   Adventure ,1.92
48636,Small Town Saturday Night, Horror ,4.92
48643,Ricky Gervais: Out of England 2 - The Stand-Up Special, Comedy   Romance ,0.67
48645,The Hunters, Drama   Music   Romance ,4.87
48646,High Barbaree, Comedy ,0.38
48650,The Girl from Missouri, Drama   Romance ,0.73
48654,Hell Below, Comedy ,1.18
48660,While the City Sleeps, Horror   Science Fiction ,0.39
48661,The Christmas Party, Animation   Drama   Romance ,0.82
48669,The Poor Little Rich Girl, Horror   Thriller ,0.9
48675,Hercules in the Maze of the Minotaur, Horror ,2.87
48676,Hercules in the Maze of the Minotaur, Drama ,2.87
48677,The Great St. Trinian's Train Robbery, Adventure   Action   Family ,0.38
48678,Geordie, Comedy   Drama ,0.23
4868,The Blue Lagoon, Drama   Action   History ,1.0
48686,Millions Like Us, Drama   Action   Thriller ,0.17
48688,In the Name of the King III, Drama ,2.43
48689,In the Name of the King III, Romance   Science Fiction ,2.43
48691,Invasion, Drama   History ,0.95
48693,Last Rites, Drama   Romance ,0.22
48706,Hercules in the Underworld, Adventure   Action   Comedy ,4.21
48707,Hercules in the Underworld, Action ,4.21
48709,Roving Mars, Comedy   Drama   Romance ,1.54
48714,Tempo, Drama ,0.26
48717,Tempo, Comedy   Drama ,0.26
48719,Tempo, Comedy   Romance ,0.26
48730,Tempo, Music ,0.26
48732,Jim Jefferies: Alcoholocaust, Documentary   Family ,2.41
48734,Thorne: Scaredycat, Comedy ,2.39
48737,Shoot Out, Adventure ,0.56
48742,Terror Trap, Drama   Documentary   Foreign ,1.47
48745,That Certain Woman, Drama ,0.07
48746,Hold Your Man, Comedy ,0.24
48747,Love, Horror   Thriller   TV Movie ,0.95
48748,Love, Comedy ,0.95
48750,The Twilight of the Golds, Drama   History ,0.1
48751,The Major, Action   Thriller ,1.74
48752,The Ghost Train, Animation   Documentary ,0.43
48753,One Spy Too Many, Drama   Horror   Thriller   Crime ,1.11
48761,The Spy in the Green Hat, Action   Family ,1.42
48763,Tribes,  ,0.05
48764,Maybe I'll Come Home in the Spring, Drama   History ,0.81
48770,Hustling, Drama   Family ,0.61
48773,The Night That Panicked America, Drama   Action ,0.1
48775,Goldengirl, Crime ,0.12
48778,Playing for Time, Mystery   Drama   Comedy   Crime ,0.62
48780,Memorial Day, Foreign ,0.01
48781,Terrible Joe Moran, Thriller   Romance ,0.1
48784,Space, Animation ,0.63
48787,The Karen Carpenter Story, Thriller   Foreign ,0.71
4879,The Incident, Crime   Drama   Mystery   Thriller ,0.56
48791,Caroline?, Drama   Adventure ,0.07
48797,The Love She Sought, Mystery   Science Fiction   Drama ,0.11
48798,Miss Rose White, Romance   Drama ,0.84
488,Skylark, Adventure   War   Romance ,1.01
4880,A Lesson Before Dying, Comedy   Drama ,4.04
48805,The Jade Mask, Comedy ,0.81
4882,Salem Witch Trials, Action   Drama   Crime   Thriller ,1.03
4883,Salem Witch Trials, Crime   Drama   Mystery ,1.03
48831,Sybil, Comedy   Drama ,1.51
48833,The Mouthpiece, Drama   Romance ,0.72
48834,Romanoff and Juliet, Drama ,1.23
48836,The Passionate Plumber, Thriller   Horror ,0.04
48837,"See Here, Private Hargrove", Drama   Horror   Action ,0.08
48838,Let Us Be Gay, Drama   Crime ,0.28
48841,License to Live,  ,1.05
48842,Shock Treatment, Drama   Thriller   Science Fiction ,0.23
48843,Secret People, Horror ,1.26
48844,Wanda Sykes: I'ma Be Me, Adventure ,0.21
48845,Mariachi Gringo, Comedy ,0.69
48846,Mariachi Gringo, Horror   Foreign ,0.69
48847,The Story on Page One, Drama ,0.0
48848,The Affairs of Dobie Gillis, Documentary ,0.09
4885,I Love Melvin, Crime   Mystery ,0.2
48852,The Munsters' Revenge, Drama   Comedy   Crime ,0.54
48854,Strange Bargain, Romance   Thriller ,0.39
48855,Stingaree, Western   Action   Foreign ,0.62
48856,Love Is Better Than Ever, Crime   Drama   Thriller ,0.0
4886,Hayride, Crime   Drama   Mystery ,0.22
48862,Immigration Tango, Drama   Romance ,0.12
48864,Lily Boy, Comedy   Drama ,0.21
4887,Mad About Men, Drama ,0.18
48871,Vito, Fantasy   Horror   Action   Thriller ,0.68
48874,The Big Land, Animation   Comedy   Family ,0.16
48880,Scared To Death, Animation   Family ,0.12
48882,My Own Country, Drama ,0.06
48885,The Rawhide Years, Comedy   Horror ,1.13
4889,The Ugly Ones, Thriller ,0.7
48894,The Ugly Ones, Documentary   Foreign ,0.7
489,The Golden Eye, Drama ,0.26
48918,Twilight of Honor, Drama   Adventure ,0.03
48929,The Cariboo Trail, Romance   Drama ,0.08
4893,Sh! The Octopus, Action   Thriller ,0.11
48935,Nothing Too Good for a Cowboy, Comedy ,0.01
48937,Riverworld, Comedy ,2.54
48943,The Brotherhood of Satan, Action   Crime   Thriller ,0.4
48946,Long Pants, Drama   Thriller ,0.1
48949,Kid Blue, Drama ,2.12
48954,Juke Girl, Comedy ,0.01
48955,The Red Lily, Drama   War ,0.09
48958,The Unknown Man, Comedy   Drama ,0.33
48959,Highly Dangerous, Comedy ,0.11
4896,Quiet Flows The Don, Comedy   Drama ,2.38
48962,The Casino Murder Case, Comedy   Romance ,0.07
48967,Noose, Comedy   Drama   Family   Music ,0.45
48988,Beat Girl, Comedy ,0.54
48992,The Hands of Orlac, Comedy   Drama   Romance ,0.65
48993,The Hands of Orlac, Comedy   Drama   Family ,0.65
48994,Girl in Gold Boots, Drama ,0.48
48995,The Corpse Grinders, Thriller   Action ,0.78
48996,Mark of the Astro-Zombies, Comedy ,0.39
490,Astro-Zombies M3: Cloned, Fantasy   Drama ,0.16
49001,Kid Vengeance, Drama   Thriller ,0.07
49004,Kid Vengeance, Drama   Thriller ,0.07
49007,Mystery of Edwin Drood, Drama ,0.26
49009,The Bad Seed, Drama   Adventure   History ,0.73
49010,The Bowery, Action   Comedy   Thriller ,0.22
49012,The Happy Elf, Comedy   Romance ,1.81
49013,Snow in August, Animation   Family   Adventure   Comedy ,1.03
49014,Snow in August, Drama ,1.03
49017,Fairy Tales, Horror   Action   Drama   Fantasy   War ,1.27
49018,Zouzou, Horror   Thriller ,0.04
49020,School for Love, Drama   Comedy   Romance ,0.31
49021,Plucking the Daisy, Action   Adventure   Thriller ,0.1
49022,St. Giuseppe Moscati: Doctor to the Poor, Comedy   Drama   Romance ,1.03
49026,Women Aren't Funny, Action   Crime   Drama   Thriller ,0.39
49028,The Last Outpost, Action   Crime   Drama ,0.28
49029,Shun Li and the Poet, Action   Drama ,1.24
49035,Basara: Princess Goh, Romance   Drama ,0.64
49036,Cake, Comedy ,10.2
49037,Quod erat demonstrandum, Horror   Science Fiction   Foreign ,0.28
49038,Power Play, Music   Romance   Family ,0.95
49040,Power Play, Action   Thriller ,0.95
49041,Teresa's Tattoo, Family   Comedy   TV Movie ,0.76
49047,Groupie, Science Fiction   Thriller   Drama ,0.47
49049,Professional Sweetheart, Action   Science Fiction ,0.64
49050,LiebesLuder, Adventure   Science Fiction   Western   Comedy ,0.11
49051,Number One with a Bullet, Adventure   Fantasy   Action ,0.5
49057,Erotikon, Comedy   Drama   Romance ,0.43
49060,The Case of the Black Cat, Romance   Crime   Thriller ,0.12
49069,The Admirable Crichton, Fantasy   Comedy   Science Fiction   Music ,0.73
49070,HazMat, Adventure   Drama   Family ,0.45
49073,Winner Take All, Comedy ,0.0
49074,Spike of Bensonhurst, Action ,0.04
49081,"Parlor, Bedroom and Bath", Drama ,0.12
49082,Speak Easily, Fantasy   Adventure   Family ,0.41
49084,Pick a Star, Comedy   Science Fiction ,0.51
49087,I Love Lucy: The Movie, Drama   Thriller   Crime   Mystery ,0.1
4909,Thoroughbreds Don't Cry, Action   Thriller ,0.07
49092,Sea Devils, Comedy   Mystery ,0.51
49095,Sea Devils, Action   Drama   Thriller ,0.51
49096,The Grind, Drama   Horror   Romance ,0.09
49097,The Sins of Rachel Cade, Documentary ,0.05
49098,House of Cards, Documentary   Foreign ,0.33
49099,Rosalie, War   Drama ,0.89
4910,The Romance of Rosy Ridge, Thriller ,0.55
49104,The Green Hornet, Drama ,0.2
49106,Martial Club, Drama   History   War ,1.61
4911,Alice in Wonderland, Action   Crime   Drama   Thriller ,1.72
49110,Pleasure at Her Majesty's, Drama   Thriller ,0.0
49112,King Lear, Drama ,0.04
4912,Lethal Ninja, Comedy   Crime   Drama   Romance   Thriller   Comedy   Crime   Drama   Romance   Thriller ,0.33
49125,Octopus 2: River of Fear, Drama   History ,0.57
49126,Rapture, Fantasy   Drama   Horror   Thriller ,1.03
4913,Rapture, Drama ,1.03
49131,Lone Rider, Action   Animation   Family   Science Fiction ,0.93
49133,So Dark the Night, Drama   Foreign ,0.18
49152,These Thousand Hills,  ,0.45
49158,Three Wise Girls, Thriller   Horror   Science Fiction ,0.21
4916,The Trip to Bountiful, Drama   Thriller ,0.45
49160,Honolulu, Science Fiction ,0.3
49162,Project Shadowchaser III, Drama   Family   Romance ,0.42
49167,The Miracle Worker, Drama ,0.06
49168,Never a Dull Moment, Drama   Romance ,0.57
49169,Smart Girls Don't Talk, Documentary ,0.14
4917,Flaxy Martin, Drama   Science Fiction   Comedy ,0.33
49172,Wish You Were Dead, Drama   Crime ,0.94
4918,The Company She Keeps, Action   Drama   Thriller ,5.27
49183,Love Is a Ball, Crime   Horror   Mystery ,0.88
49184,Let's Dance, Romance   Drama   Comedy ,0.16
49186,Way Back Home, Science Fiction   Adventure   Action ,2.33
49190,Menno's Mind, Horror   Thriller   Mystery   Foreign ,0.19
49199,Lewis Black: Stark Raving Black, Action ,0.67
492,The Last Page, Fantasy   Drama   Comedy ,0.44
49207,Mayor Cupcake, Drama   Crime ,1.27
4921,Katt Williams: Kattpacalypse, Drama   Foreign ,0.72
49212,Switch, Horror ,0.99
49214,Vampire Dog, Drama   Action   Romance   Foreign ,1.69
49216,Python 2,  ,1.29
49218,Rose Marie, Comedy   Drama ,0.77
4922,Man in the Attic, Fantasy   Drama   Thriller   Mystery   Romance ,0.81
49220,Whoever Slew Auntie Roo?, Drama ,0.74
49225,The Wonderful Country, Comedy   Drama   Romance ,0.53
4923,You're Never Too Young, Fantasy   Action   Thriller   Science Fiction ,0.84
49230,No Man's Land, Action   Adventure   Comedy   Science Fiction   Thriller ,1.33
49235,Paper Soldiers, Crime   Drama ,1.45
49237,Southie, Action   Horror   Thriller ,0.28
49239,Vicious Lips, Action   Foreign   Horror ,0.28
49249,Until They Sail, TV Movie   Romance   Drama   History ,0.91
4925,Matching Jack, Action   Adventure   Drama   Thriller ,4.71
49250,The King and Four Queens, Comedy   Science Fiction ,4.06
49256,High Wall, Drama   Foreign ,0.55
49258,The Gallant Hours, Drama ,0.39
4926,Private's Progress, Thriller ,0.66
49261,Suspect, Action   Drama   Thriller ,0.56
49264,Heavens Above!, Documentary ,0.48
4927,Whistling in the Dark, Comedy   Drama   Romance ,1.01
49270,Grand Central Murder, Drama ,0.22
49271,Whistling in Dixie, Fantasy   Comedy ,0.3
49273,Whistling in Brooklyn, Comedy   Music ,0.02
49275,Song of the Open Road, Drama   Horror   Fantasy ,0.0
49277,I Love Trouble, Fantasy   Comedy ,0.73
49279,The Fuller Brush Man, Comedy   Fantasy   Science Fiction ,0.42
4928,Precious Find, Drama   Science Fiction ,0.47
49280,Burning Down the House, Fantasy   Action   Thriller ,0.38
4929,Desert Victory, Western ,0.04
49291,Sailor of the King, Drama   Action   Thriller   Crime ,0.07
49295,Carlton-Browne of the F.O., Comedy ,0.64
49296,The Family Way, Comedy   Fantasy ,0.95
49299,Miss Marple: The Moving Finger, Drama ,1.39
493,Miss Marple: The Moving Finger, Action   Adventure   Crime   Mystery ,1.39
4930,Miss Marple: The Moving Finger, Drama   Thriller ,1.39
49308,Textuality, Drama ,0.98
4931,Kevin Smith: Too Fat For 40, Crime   Drama   Thriller ,0.93
49314,The Hellbenders, Drama ,0.63
4932,The Hellbenders, Comedy   Romance ,0.63
49320,SeaFood, Drama   War ,1.85
49321,SeaFood, Comedy ,1.85
49322,Johnny O'Clock, War ,1.63
49323,Reign of Terror, Comedy ,0.89
49326,The Jackie Robinson Story, Action   Science Fiction ,0.58
4933,The Shanghai Cobra, Adventure   Drama   War   History ,0.71
49334,"Invasion, U.S.A.", Drama   Thriller   Crime ,0.27
49338,Hider in the House, Comedy ,0.85
4934,White: The Melody of the Curse, Western ,1.93
49341,Kermit's Swamp Years, Foreign   Thriller ,0.81
49343,Harry in Your Pocket, Horror ,0.85
49347,New World Disorder, Horror   Thriller   Mystery ,0.69
4935,New World Disorder, Fantasy   Animation   Adventure ,0.69
49350,The Honeymoon Machine, Comedy   Drama   Family   TV Movie ,0.86
49352,World for Ransom, Horror ,0.78
49353,The Angry Hills, Horror ,0.66
49354,The Grissom Gang, Horror   Mystery   Thriller ,0.53
49355,Once a Thief, Drama   Action   Foreign ,0.63
49360,Once a Thief, Documentary   Foreign ,0.63
49361,House Party 4: Down to the Last Minute, Horror ,0.23
49363,Race to Space, Action ,0.8
49365,White Line Fever, Horror   Thriller ,1.32
49367,White Line Fever, Drama   History ,1.32
49370,The Night We Called It a Day, Drama   Romance ,1.03
49375,The Snow Queen, Adventure   Comedy   Crime   Mystery   Romance ,6.41
49379,Mimesis, Science Fiction ,1.22
4938,In the Shadows, Action   Western ,1.31
49381,Sadie McKee, Comedy ,0.14
4939,Trapped in the Closet: Chapters 13-22, Comedy   Romance ,0.28
49391,Safari, Adventure   Fantasy   Drama ,10.67
49393,Stealth Fighter, Documentary ,1.02
49396,The Land Before Time XIII: The Wisdom of Friends, Horror ,2.21
49397,Solar Attack, Western ,1.28
49398,I Was Monty's Double, Comedy ,0.15
494,Hanzo the Razor: The Snare, Adventure   Action   Thriller   Crime   Mystery ,1.31
49409,The Missing Lynx, Comedy   Music   Romance ,1.85
49410,The Missing Lynx, Comedy ,1.85
49411,The Lone Wolf Spy Hunt, Drama ,0.32
49418,Hotel Berlin, Adventure   Animation   Comedy ,0.86
4942,Escape Me Never, Comedy   Romance   Drama ,0.34
49426,Barricade, Drama   War   Science Fiction ,0.24
49429,Please Murder Me, Drama   Thriller ,0.54
49431,Limelight, Crime   Drama   Thriller ,0.15
4944,The Glass Wall, Comedy   Drama ,0.4
49444,Hard Contract, Animation   Family ,0.49
49445,The Pit and the Pendulum, Adventure   Documentary ,1.0
49446,She's Working Her Way Through College, Comedy   Drama ,0.11
49452,If Winter Comes, Drama ,0.98
49453,Skeleton Key 2: 667 Neighbor of the Beast, Comedy   Romance ,0.3
49455,"Snowflake, the White Gorilla", Comedy ,1.01
49456,Man Wanted, Drama ,0.15
4946,Last of the Comanches, Crime   Drama ,1.06
49462,Ski Party, Drama ,0.8
49467,The Secret of Convict Lake,  ,0.25
49471,Lonesome Cowboys, Drama ,0.28
49474,Women in Revolt, Romance   Drama   TV Movie ,0.03
49475,Forty Deuce, Drama ,0.15
49477,How Sweet It Is!, Documentary ,1.07
49478,Viva Max!, Fantasy   Family   Action ,0.01
4948,The Grasshopper, Drama ,0.35
49481,The Last Big Thing, Crime   Foreign   Thriller ,0.7
49483,"No God, No Master", TV Movie   Crime   Drama ,0.56
4949,Invitation, Western ,0.0
49491,The Very Thought of You, Documentary ,0.72
49492,Rain, Drama   Romance   Foreign ,0.12
49494,Lady Killer, Adventure   Drama ,0.12
49496,Lady Killer, Drama   Horror   Thriller   Science Fiction   Romance   Foreign ,0.12
49497,Tension at Table Rock, Comedy   Drama   Family ,0.34
49498,The Guardsman, Crime ,0.17
49500,Simple Things, Drama ,0.14
49502,Hansel and Gretel, Drama ,0.1
49503,Sitting Bull, Crime ,0.77
49505,Sitting Bull, Comedy ,0.77
49508,Iceberg Slim: Portrait of a Pimp, Crime ,1.04
4951,One Sunday Afternoon, Comedy   Romance   Drama ,0.32
49511,Red Light, Drama ,1.05
49514,The Mask, Action ,0.94
49517,Santiago, Drama   Thriller   Mystery ,0.14
49518,The Sea Hawk, Action   Foreign ,0.26
49519,This Is My Affair, Adventure   Animation   Comedy   Family   Fantasy ,0.99
4952,Our Town, Comedy   Romance ,0.6
49520,The Unvanquished, Comedy ,0.52
49521,The Unvanquished, Action   Adventure   Fantasy   Science Fiction ,0.52
49522,Ring of Fire II: Blood and Steel, Comedy   Family ,0.22
49524,Journey to the Center of the Earth, Fantasy   Action   Comedy   Crime ,0.2
49526,The Job, Crime   Action   Thriller ,1.32
49527,That's Dancing!, Action   Thriller   Crime ,0.37
49529,Snow White and the Three Stooges, Action   Adventure   Science Fiction ,3.14
4953,Squatters, Drama   Comedy ,7.61
49530,The Hoodlum, Action   Thriller   Science Fiction ,0.66
49538,Words and Music, Action   Science Fiction   Adventure ,1.02
4954,Hillside Cannibals, Action   Adventure   Thriller ,0.23
49542,The Last of the Finest, Documentary ,6.31
4955,Tarzan's Greatest Adventure, Drama ,0.33
49559,The Last Flight, Crime   Drama ,3.11
4956,Lifeguard, Drama   History ,0.48
49565,Gunshy, Animation   Drama ,0.99
49571,Perfume, Drama ,1.02
49574,Cops and Robbers, Comedy   Drama ,1.02
49577,Rock Around the Clock, Drama   Comedy   Romance ,0.29
49578,Monday Night Mayhem, War   Drama ,1.21
49579,The New Protocol, Comedy   Foreign ,0.79
4958,Holocaust 2000, Fantasy   Drama ,0.58
49580,Holocaust 2000, Action   Drama ,0.58
49583,The Virgin of Nuremberg, Crime   Drama ,1.27
49584,Lizzie, Comedy   Romance ,1.97
49585,The Crying Dead, Drama   Foreign ,0.54
49588,Illegal, Comedy   Crime   Action ,1.76
4959,Illegal, Drama   Thriller   Crime ,1.76
49594,Illegal, Western ,1.76
49597,My Reputation, Action   Adventure   Horror ,0.26
496,Scarred City, Comedy ,0.39
4960,The Wind in the Willows, Drama ,0.95
49600,A Boy and His Samurai, Drama ,1.32
49609,Slow Burn, War   Action   Drama   Romance ,0.39
4961,Their Own Desire, Fantasy   Horror   Thriller ,0.42
49616,Home Sweet Home, Drama ,0.39
4962,One Night of Love, Drama   Comedy   Romance   Foreign ,0.42
49622,Great Day in the Morning, Drama   Romance ,0.32
49633,On Approval, Drama   History ,0.41
49634,Guns of Diablo, Drama   Foreign ,0.16
49635,Night and Fog, Drama ,0.31
49636,Shaolin Mantis, Action   Foreign   Fantasy ,0.52
49637,Evel Knievel, Documentary ,0.11
4964,Evel Knievel, Comedy   Romance   Drama ,0.11
49640,The Lion, Action   Western ,0.29
49642,The Smiling Ghost, Action   Comedy ,0.04
49645,Such Is Life, Documentary ,0.08
4965,Le Joli Mai, Action   Science Fiction   Thriller ,0.22
49653,The Taming of the Shrew, Drama   Foreign ,0.06
4966,Outlaw Justice, War   Drama   History   Romance ,1.05
4967,Onionhead, Comedy ,0.09
49671,Mandalay, History   Documentary ,0.95
49672,The Hunters, Documentary ,0.36
4968,The Midnight Game, Action   Drama   Crime   Thriller ,1.64
49680,Spark: A Burning Man Story, Comedy   Drama   Romance ,0.71
49681,Anything You Want, Drama   Foreign ,0.54
49683,Stalker, Drama   Music   Romance ,0.59
49684,The Scarlet Coat, Horror ,0.49
49685,There's Always A Woman, Drama   Foreign ,0.41
49687,The Law, Drama   Comedy   Romance ,0.36
49688,The Law, Drama ,0.36
49689,The Law, Drama ,0.36
49691,The Law, Comedy   Thriller   Crime   Foreign ,0.36
49693,The Law, Comedy   Drama ,0.36
49695,One Minute to Zero, Drama   Romance   Fantasy ,0.81
49696,Two Flags West, Drama   Foreign ,1.12
49697,Haunted Gold, Comedy   Drama   Romance ,0.17
497,Raffles, Fantasy   Drama   Crime ,0.76
4970,The Case of the Howling Dog, Horror   Thriller ,0.58
49701,Hollidaysburg, Comedy ,0.97
49704,Hell's Highway, Romance   Comedy ,0.29
49706,London Voodoo, Horror ,0.46
49709,Marathon Boy, Drama   Foreign   War ,0.08
49711,Heat Lightning, Horror ,0.09
49712,Sea Wife, Action   Drama   Thriller ,0.74
49717,The Front, Comedy   Drama   Music   Romance ,0.88
49719,The Big Cube, War   Adventure ,0.16
4972,The Big Cube, Comedy ,0.16
49721,Just for Kicks, Comedy   Romance ,0.18
49722,Just My Luck, Drama   Comedy ,0.23
