id,title,name_companies,revenue
21410,Zatôichi's Vengeance,Edward Lewis Productions,0
54276,Zatôichi's Pilgrimage,Halcyon Productions,0
109443,Anchorman 2: The Legend Continues,Atticus,173649015
172499,What If...,Thema Production,0
20894,Guest from the Future,Sinomovie,0
21138,The Sandlot: Heading Home,Cine-2000 Film Production,0
245226,James Gandolfini: Tribute To A Friend,Martini Films,0
67737,Macabre,Two Sticks Productions,0
194188,Punk's Dead: SLC Punk 2,Bearing Fruit Entertainment,0
54861,Freedom Strikes a Blow,every tribe entertainment,0
86331,Desire,Argyle Productions,0
83869,As Cool as I Am,Seesaw Productions,0
78362,Snow Beast,Sony Pictures Animation,0
91551,Death of a Superhero,Negativ,0
289336,Dagmamman,Pan Européenne Production,0
189803,Jo pour Jonathan,Les Films Action,0
203060,Open Up to Me,Ingenious Media,0
169881,The Physician,Kernos Filmproduktionsgesellschaft & Company,57284237
27584,High School,Mandate Pictures,0
25583,Wonderful and Loved by All,Motion Picture ETA Produktionsgesellschaft,0
186929,Borgman,Foqus Arte Digital,0
224950,Solo,Metropolis Films,0
14499,Mio in the Land of Faraway,Teton Films,2300000
128151,Our Little Differences,Filmalbatros,0
100812,The Laughing Woman,Elzévir Films,0
225747,Vendetta,Oï  Oï  Oï Productions,0
328631,Not Bad for a Human,Aichi Arts Center,0
84283,I Am Not a Hipster,Five Star Production,0
229296,Justin Bieber's Believe,Landscape Entertainment,0
17478,Dhoom,John US Productions,12000000
171698,The Citizen,Legendary Entertainment,0
13194,Highlander: The Search for Vengeance,DNA Productions,0
53500,Lomalla,Mandragora,0
66469,Dream Machine,Hotshot Films,0
44432,The Dungeon Masters,Oy Rabbit Films Ltd.,0
101740,Inn of Evil,Carthago Films S.a.r.l.,0
170309,Gold,Prima TV,0
32616,Swing,"Doha Film Institute, The",0
81462,Short Eyes,Ben Katz Productions,0
13632,MacGyver: Trail to Doomsday,Was Productions Ltd.,0
257618,Ditirambo,Pierce-Williams,0
41932,Easy Wheels,Möbius Entertainment,0
83678,Glasblåsarns barn,Chaotic Productions,0
15826,Restless Souls,Mobius International,0
8434,Summer Things,Crawford Productions,0
122796,Bad Karma,Offspring Entertainment,0
111473,The Invisible Woman,Eketahuna LLC,1234254
136735,The Snitch Cartel,Park Ex Pictures,0
153158,Underdogs,Sortie 22,24000000
95410,The Texican,Defender Production,0
54773,The Gilded Lily,Templar Films,0
95504,Family Honeymoon,Bauer Martinez Studios,0
177945,"Like Father, Like Son",Brooklyn Films,19978961
127560,The Railway Man,Defender Film Fund II,22309223
83896,Sand Sharks,Lucky 7 Productions LLC,0
118289,Diana,Hunting Lane Films,21766271
159128,We Are What We Are,Original Media,81381
39102,Dragon Ball Z: Lord Slug,Silverwood Films,0
79690,J.J. Cale - To Tulsa And Back (On tour with J.J. Cale),Traction Media,0
94747,The Flesh Merchant,Cofimage 16,0
193638,A Soldier's Plaything,Wo Ping Films,0
4949,A Time for Killing,China Entertainment Films Production,0
63206,Starz Inside: Fantastic Flesh,Paragon Films Ltd,0
206408,Chinese Puzzle,Inspiration Pictures,0
176068,+1,Kojo Pictures,0
168806,Waltz for Monica,M2 Entertainment,0
145059,There's Only One Sun,Rafter H Entertainment,0
60140,Allotment Wives,Conquering Lion Pictures,0
75507,Dragon Crusaders,Optix Digital Pictures,0
75404,The Lizard,T.O.T.A.,0
159002,Cutie and the Boxer,ApolloMedia,0
137094,Jack Ryan: Shadow Recruit,Contagious Entertainment,50549107
91817,Fear No Evil,Uni Etoile 2,0
79316,Devil's Due,LGM Productions,36433975
19551,Shadow Puppets,KL Productions,0
59145,The Assault,Eran Riklis Productions Ltd.,0
149206,Holiday Spin,France Cinéma Productions,0
10958,Flight 93,Neue Impuls Film,0
26657,Nobody Lives Forever,Q-Dog Music Television,0
28062,When Darkness Falls,Courtyard Films,0
37351,The Mystery of the Yellow Room,Sachiko,0
39311,Murders in the Zoo,Noel Coward-Cineguild,0
249072,We Need a Vacation,Films Montsouris,0
164353,Weddings and Babies,Individual Pictures,0
109259,Blume In Love,Odyssey Entertainmant,0
72872,Forever Hardcore: The Documentary,Wicker Man Productions,0
174344,Whitewash,360 Pictures,0
25003,Friends of God: A Road Trip with Alexandra Pelosi,Dribble Productions,0
60976,The Fourth World War,Platinum Equity,0
174671,Dark Touch,AB Film-Teknik,0
215991,"Louise Bourgeois: The Spider, The Mistress And The Tangerine",Cinema Art,0
21073,The Goebbels Experiment,Dalle Manus & Regi,0
11765,The Riddle of the Sands,Deadline,0
19199,Rampage at Apache Wells,Element Films,0
114888,Love Before Breakfast,Regent Capital,0
104086,The Man Who Sleeps,EMC Produktion,0
250769,Mitt,TV3 Television Network Ireland,0
184846,Dear Mr. Watterson,Filmcoopi Zürich,0
84690,Oxy-Morons,Oil Flick Films No.2,0
117773,Frozen Assets,Cinematografica Associati (CI.AS.),0
78239,Full Eclipse,Rank Film,0
207769,Banshee Chapter,Alianza Cinematográfica Española,0
137968,Drift,Joswend,0
173185,It Boy,HanWay Films,0
218689,Backstreet Dreams,Cicatrice Film inc,0
100241,"I, Frankenstein",Azor Film,71154592
378240,Yu☆Gi☆Oh!,Trust the Man LLC,0
72013,Yu-Gi-Oh! 3D: Bonds Beyond Time,Red Envelope Entertainment,0
143973,Last Run,Ternion Pictures,0
253077,Tomorrow Night,Happinet Pictures,0
127687,Tapestries of Hope,Muse Entertainment Enterprises,0
100898,North Sea Texas,Lee Mendelson Film Productions,0
15359,Wonder Woman,Bill Melendez Productions,0
236399,Flowers in the Attic,United Feature Syndicate (UFS),0
90728,Hammer,Partizan Films,0
59744,Grotesque,Media Asia Film,0
281556,Sink or Swim,Sil-Metropole Organisation,0
157841,The Young and Prodigious T.S. Spivet,Avex Inc.,9494789
271009,BBOY for LIFE,Basic Pictures,0
295841,Killer Instinct,Frankestein Entertainment,0
45266,Behind Enemy Lines,Flipped Out Productions,0
54279,Zatôichi Challenged,SLS Video Productions,0
26947,Gamera vs. Guiron,Cinerenta Feature Films,0
160068,Gloria,Cinegreen,2107925
14028,Behind Enemy Lines III: Colombia,Starz Animation,0
137748,The Confession,IDT Entertainment,0
99608,Rain or Shine,Amour Fou Filmproduktion,0
91101,Crave,Eurofilm Stúdió,0
83665,Betrayed,La Cinéfacture,0
249397,Nymphomaniac: Vol. II,Madras Talkies,2227167
133021,A Streetcar Named Desire,Goldstein Films,0
45930,American Anthem,Coldstream Films,0
253445,Eternal Flame of Gehenna,Aspetuck Productions,0
87358,Hornet's Nest,Skydance Productions,0
106828,Evidence,Flyboys Films,0
27952,Alone,VIP 4 Medienfonds,0
52147,Ulak,Prophecy Pictures Ltd.,0
190341,The Gypsy Charmer,Gordonstreet Pictures,0
205384,Los rollos perdidos de Pancho Villa,Fons Rademakers Produktie,0
120143,The Four,Four By Two Productions,0
56441,The Elephant in the Living Room,Eyetronics,0
197082,Venus in Fur,Böcek Yapım,342183
84362,Devil Hunter,Besiktas Kültür Merkezi (BKM),0
232898,Storm Rider,Böcek Film,0
192345,Cavemen,Vortex/Henkel/Hooper,0
210913,Blood Glacier,Texas Chainsaw Productions,0
43042,The Story of Ruth,"Weinstein Company, The",0
232731,Attila,Paradox Spillefilm A/S,0
31445,Beyond Tomorrow,MedienKontor Movie GmbH,0
157847,Joe,Mark Hellinger Productions,2365467
237692,This American Journey,Jack and Henry Productions Inc.,0
418029,Ultraman,Gener8Xion Entertainment,0
17684,Chouchou,Fast Film,0
60160,Gamera the Brave,Les Films de l'Astrophore,0
142573,Are All Men Pedophiles?,MOOVIE - the art of entertainment GmbH,0
83401,Climate of Change,Medienfonds German Film Productions GmbH & Co. KG,0
13470,Bury My Heart At Wounded Knee,Jackpot Films Oy,0
355515,Meet Me at the Fair,Maloof Motion Pictures,0
212721,Gerontophilia,Standard Film Company,4793
22504,The King and the Mockingbird,Disarming Films,0
41639,Magic & Bird: A Courtship of Rivals,chateau productions,0
256106,Blind Massage,Slate Films,0
233470,Jamesy Boy,Tatfilm,0
253046,Jailbait,Authorized Pictures,0
142984,Scott Joplin,Process Productions,0
13934,Mater and the Ghostlight,Q Television,0
41445,Psychosis,Hit & Run Productions,0
266333,The Ditchdigger's Daughters,Zucker/Netter Productions,0
248507,Superchondriac,HareBrained Pictures,0
294709,Satan's Sword,Art Pictures Group,0
295355,Satan's Sword: The Dragon God,Slovo,0
329740,Satan's Sword III: The Final Chapter,Channel 1+1,0
172913,The Boob,Telekanal STS,0
179146,The Last of the Unjust,Sandrew Metronome Distribution,0
160070,Apartment 1303 3D,Fu Works,0
67657,Armageddon,A-Film Distribution,0
145926,B.U.S.T.E.D,Film Tower,0
77133,The Abyss,Ming Productions,0
191515,Everybody Street,Fritz Lang-Film,0
21580,Bill Maher: Victory Begins at Home,Belladonna Productions,0
32930,Bill Maher: '...But I'm Not Wrong',Xingu Films,0
133715,All the Young Men,Weltecho,0
192102,3 Days to Kill,Solimane Productions,52597999
95243,Vertical Features Remake,Deutsche Film (DEFA),0
199818,Mystery Road,Bandai Entertainment Inc.,0
198375,The Garden of Words,Artcam International,0
266373,Bengazi,Ministry of Culture of the Slovak Republic,0
52817,Bitter Feast,Eurimages Council of Europe,0
108668,The Adventures of Hajji Baba,Ikiru Films,0
41552,Black Hand,Santa Frost Productions,0
204349,Contracted,MK Film Productions S.r.l.,0
19492,Captain EO,Creative Film Associates,0
248774,Obvious Child,R.D.Banshal & Co.,3123963
191566,Crazy Kind of Love,FOTP Productions,0
241968,Carmina and Amen,Kaijyu Theater,0
43135,Queen of Outer Space,Intrepid Pictures,0
167983,Buddies,Raygun Productions,0
79893,Breaking the Taboo,Rosey Film Productions LLC,0
120509,"Blackbeard, the Pirate",Videovision Entertainment,0
82703,Mr. Peabody & Sherman,CrossDay Productions,272912430
109404,8,Animal Logic,0
209403,Bad Words,Bold Films,7800000
235260,Son of God,Holly Wiersma Productions,67800064
238972,Blind Faith,Corduroy Films,0
116894,Blind Terror,All Lit Up Productions,0
159464,Meth,Mockingbird Pictures,0
203217,My Mom Is a Character,Steel Mill Pictures,0
54597,Blood Out,LTB Films Limited,0
184323,Daylight,Wellington Films,0
134350,Why Don't You Play in Hell?,Rillington Production,0
72962,George & A.J.,Les Films 7,0
86133,The Next Man,Edison Manufacturing Company,0
46460,Wanda Nevada,Sindicato de Trabajadores de la Producción Cinematográfica (STPC),2411145
164184,"Bless Me, Ultima",HLP,1553826
85620,Blood and Roses,"Institution, The",0
192577,Space Pirate Captain Harlock,Primal Pictures,17137302
394403,Schwestern,Afraid of the Dark,0
22592,Grandma's Boy,Yang & His Gang Filmmakers,0
31214,Stay as You Are,Jane Balfour Films,0
109891,Our Modern Maidens,ZU33,0
248390,Le Crocodile du Botswanga,Temple Hill Entertainment,0
16167,From Within,Fox Atomic,66456
47194,Blood Night: The Legend of Mary Hatchet,BoZ Productions,0
203715,Aya of Yop City,Kerner Entertainment Company,0
215031,Gabrielle,Mid Atlantic Films,0
27196,Stardust,Rogue Marble,0
4112,Blondie Johnson,Sheherazad Media International,0
63143,Blank City,Iron Film,99303
142159,Across to Singapore,Anthony Buckley Films,596000
5494,George and the Dragon,Tempo Productions Ltd,0
95752,The Other Side of the Mountain: Part II,Sumar Productions,0
232862,A Little Stiff,Prometheus Enterprises Inc.,0
125395,Partners in Crime,Warner China Film HG Corporation,0
168767,alaskaLand,WIP,0
97733,Slacker 2011,The Colleton Company,0
188207,The Legend of Hercules,Dragon Studios,61279452
42802,The Dinner Guest,ADV Films,0
190955,Blood Ties,Les Films à Un Dollar,2415472
208277,Wetlands,Polar Film   Medien GmbH,0
60438,Boots and Saddles,Pusan Film Commission,0
224040,Border Feud,Antiteater-X-Film,0
174675,The Machine,Inland Empire Productions,0
65170,Breaking the Silence: Truth and Lies in the War on Terror,Fundacja Kultury,0
29854,Seizure,Camerimage Festival,0
246007,Palestine Is Still the Issue,Absurda,0
80973,The Girl from the Naked Eye,Cinegate,0
170689,Möbius,Disctac,0
183433,Forgetting the Girl,Maïa Films,0
180960,Celestial Wives of the Meadow Mari,AB3,0
200505,Draft Day,YC Alligator Film,28831145
264482,The Thirteen,Geneni Film Distributors,0
158091,Metro Manila,PM Entertainment Group,0
171776,Sparks,KPI Productions,0
64349,Série noire,Lomax Productions,0
44369,Boy,Région Nord-Pas-de-Calais,0
104250,The Loving Story,Norfilm,0
127495,Graceland,Team Ninja,0
197611,Dragonfly,Tecmo,0
251519,Son of Batman,Sandrew Metronome Norge,0
185602,Shenandoah,Sunset Gower Studios,0
157832,Calvary,120dB Films,0
127540,The Iran Job,Beautiful Motion Pictures LLC,0
157547,Oculus,Channel Z Films,44030246
24006,O. Henry's Full House,Liebermania,0
98136,Hit Lady,Odyssey,0
268875,All American Chump,Nitrogen Studios Canada,0
211603,Beauty and the Beast,Severe Entertainment,0
197796,Beauty and the Beast,Zak Productions,49100000
127702,La Señal,Sofica Europacorp,0
172385,Rio 2,Avalanche Productions,500188435
202183,Ein Schnitzel für drei,Koo & Cee Film,0
196027,Echoes from the Dead,Big Easy Pictures,0
226448,In Your Eyes,Divine Light Pictures,0
119926,Bridge to the Sun,Universal Studios Home Entertainment,0
59726,Wake Wood,Film Science,0
236751,Heaven is for Real,Washington Square Films,101332962
42697,Mondo Hollywood,Van Hoy/Knudsen Productions,0
193610,The Other Woman,Moonshot Pictures,196781193
184345,A Haunted House 2,Rio Negro,0
242203,What Matters Most,Fondo de Inversión y Estímulos al Cine (FIDECINE),0
113743,Jupiter's Darling,Dulce Compania,0
203739,Vampire Academy,Produzione Film Giuseppe Amato,0
127016,Dead in the Water,Rizzoli Editore,0
123961,Which Way to the Front?,Dedicate Ltd.,0
89547,Bright Road,Sarah James Productions,0
80918,Broadway Rhythm,A-Mark Entertainment,0
168742,The Rocket,Pitbull Pictures,0
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Cinédis,0
210479,Locke,Les Editions Cinégraphiques,4635300
180624,Before Dawn,Schweizer Fernsehen (SF),0
44323,Belle of the Yukon,Time Warner,0
293444,Garden Lovers,Bitters End,0
76649,Pompeii,Vap/Cave,117831631
44269,All That Glitters,Covers & Co.,0
236417,A Golden Christmas 3,Hellenic Radio & Television (ERT),0
44721,Little Fauss and Big Halsy,Attica Art Productions,0
195589,Neighbors,Movie Reinhold Elschot,268157400
49588,Trick,Hal Lieberman Company,0
54919,The Gladiators,Lauren Levine Productions Inc.,0
195841,Soleil O,Identity Films,0
53223,Powers of Ten,CKRush Entertainment,0
177552,A Resurrection,Three Way Productions,0
227425,Alpha and Omega 2: A Howl-iday Adventure,Milestone FIlms,0
258476,"A Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times",Fierce Entertainment,0
272525,Henry Kissinger: Secrets of a Superpower,Movieweb S.p.a.,0
191720,Jodorowsky's Dune,PSC,0
110958,Unlawful Killing,Thunderbox Films,0
174316,A Case of You,Night and Day Pictures,4187
205601,Belle,Legacy Filmworks,16505460
152599,The Immigrant,Neverwas Productions,5867686
262338,Good People,CN Film,0
36465,Into the Storm,Berrick Filmproduktion,0
38281,Atomic Rulers,Blood & Chocolate Productions Ltd,0
199715,A Small Town in Texas,Scarecrow Productions,0
222724,Crystal Lake Memories: The Complete History of Friday the 13th,Young Hannibal Productions,0
42092,The Home and the World,Circle Productions Inc.,0
4269,Une Chambre en Ville,Rakontur,0
209091,Burton and Taylor,Izo Partners,0
41847,Strip Search,Murakami-Wolf Productions,0
1840,The Brasher Doubloon,Nilsson House Music Inc.,0
49634,Blaise Pascal,Filmazure,0
267795,Rosemary's Baby,Pirol Stiftung,0
69780,The Beach Girls and the Monster,Victoires International,0
91456,Top Banana,Polish Brothers Construction,0
40721,The Love God?,Abba Movies Co. Ltd.,0
96912,The Last Time I Saw Archie,1618 Action Limited,0
205225,24 Exposures,Greek Mythology Entertainment Company,0
253251,"10,000 km",Compagnia Cinematografica Antonio Cervi,0
179085,A Kiss in the Dark,Prospero Pictures,0
238006,Utopia,Alliance Atlantis Motion Picture Production,0
210947,Afflicted,Dynamic,121179
158936,Interior. Leather Bar.,A. Film,0
138544,American Horror House,Blue Omega Entertainment,0
158864,American Milkshake,Danika LLC,0
214990,An American Ghost Story,Roberts/David Films,0
174162,Our Time,Sententia Entertainment,0
95551,The Mansion of Madness,Tessalit Productions,0
260202,Turks & Caicos,Kazakhfilm Studios,0
260339,Salting the Battlefield,Kinofabrika,0
171795,Birth of the Living Dead,Les Petites Lumieres,0
213270,Dark Girls,Rick Lashbrook Films,0
173151,El chocolate del loro,MPI Home Video,0
198277,Begin Again,Daiichi Eiga,63464861
462788,An Enemy of the People,Crystal Sky Pictures,0
17156,The Anna Nicole Smith Story,GH One,0
204784,Anna Nicole,Vengeance Productions Pty. Ltd.,0
47901,The One and Only,"Tyler Perry Company, The",16928137
254474,Zombeavers,Reserve Room,14947
118283,The Girl He Left Behind,Principato-Young Entertainment,0
176670,Shoot-Out At Medicine Bend,High Sierra Carpeting,0
32929,Backfire,Archer Entertainment,0
133827,Backfire,Infinite Frameworks Pte. Ltd.,0
258893,Scooby-Doo! WrestleMania Mystery,Zhao Wei Films,0
188161,A Million Ways to Die in the West,Kadokawa Haruki Jimusho,0
109133,The Cabinet of Caligari,Cactus Three,0
31185,Empire of Silver,Avşar Film,0
262391,Serial (Bad) Weddings,Coralta Cinematografica,0
185949,The Pied Piper,Cinema Seven Film,0
60643,The Violent Men,For Sale Productions (Muse),0
177677,Mission: Impossible - Rogue Nation,Cipher Films,682330139
106938,Neverland,Stealth Films Limited,0
20880,Midnight Chronicles,TMC Films,0
64923,Gulliver's Travels,Twentieth Century Fox Home Entertainment,0
198185,Million Dollar Arm,Street Trash Joint Venture,38307627
185471,Battle of the Damned,Quantum Entertainment,0
42886,Best Foot Forward,Indigo Film,0
160008,The Revolutionary,Banque Populaire Images 6,0
136786,Liv & Ingmar,Cofinova 2,0
175339,Mad Love,mementoFilm,0
220494,Bettie Page Reveals All,Respiro,0
92349,Cinderella,Titti Film,0
217948,Teresa,Alquimia Films,0
4926,Cry Terror!,Coproducción Argentina-España,0
